face_id,LeftEye_x,LeftEye_y,RightEye_x,RightEye_y,Nose_x,Nose_y,Mouth_x,Mouth_y,file_id,sex
39955,1050.0,1074.0,1422.0,1014.0,1269.0,1265.0,1292.0,1431.0,image06158.jpg,f
39956,120.0,106.0,259.0,77.0,206.0,198.0,219.0,249.0,image06172.jpg,f
39958,153.0,238.0,251.0,241.0,241.0,322.0,207.0,367.0,image06190.jpg,f
39959,334.0,131.0,437.0,128.0,415.0,196.0,409.0,248.0,image06191.jpg,m
39962,260.0,114.0,363.0,149.0,285.0,184.0,275.0,244.0,image06270.jpg,m
39966,760.0,136.0,870.0,123.0,858.0,203.0,843.0,266.0,image06302.jpg,m
39967,1337.0,1254.0,1841.0,1389.0,1586.0,1831.0,1298.0,2047.0,image06317.jpg,f
39969,130.0,140.0,181.0,146.0,196.0,183.0,182.0,242.0,image06338.jpg,f
39970,524.0,436.0,691.0,585.0,619.0,687.0,509.0,768.0,image06355.jpg,f
39971,201.0,182.0,264.0,188.0,268.0,247.0,230.0,299.0,image06362.jpg,f
39972,313.0,428.0,424.0,423.0,407.0,472.0,405.0,537.0,image06375.jpg,f
39975,339.0,172.0,391.0,167.0,383.0,192.0,384.0,222.0,image06409.jpg,f
39976,329.0,233.0,372.0,237.0,368.0,266.0,361.0,297.0,image06410.jpg,f
39977,313.0,187.0,364.0,199.0,337.0,234.0,318.0,263.0,image06411.jpg,f
39980,171.0,138.0,224.0,145.0,209.0,173.0,197.0,206.0,image06459.jpg,m
39981,281.0,299.0,414.0,352.0,275.0,423.0,274.0,469.0,image06468.jpg,f
39982,185.0,196.0,254.0,212.0,236.0,264.0,209.0,292.0,image06475.jpg,f
39983,116.0,173.0,179.0,117.0,142.0,215.0,187.0,243.0,image06503.jpg,f
39984,270.0,171.0,320.0,162.0,325.0,218.0,302.0,252.0,image01598.jpg,f
39985,257.21783447265625,136.58792114257812,272.7109069824219,132.29470825195312,275.4855651855469,146.87664794921875,269.99249267578125,160.38619995117188,image01785.jpg,f
39987,86.0,60.0,115.0,69.0,83.0,81.0,85.0,98.0,image02068.jpg,f
39988,326.0,81.0,365.0,86.0,354.0,109.0,349.0,133.0,image02068.jpg,f
39989,502.0,44.0,542.0,51.0,515.0,65.0,512.0,88.0,image02068.jpg,f
39990,657.0,84.0,695.0,71.0,679.0,109.0,691.0,127.0,image02068.jpg,f
39991,889.0,88.0,932.0,91.0,900.0,122.0,907.0,142.0,image02068.jpg,f
39992,285.0,248.0,491.0,238.0,397.0,373.0,392.0,476.0,image02142.jpg,f
39993,92.0,52.0,107.0,53.0,106.0,63.0,105.0,76.0,image02291.jpg,f
40005,281.0,95.0,297.0,97.0,296.6591796875,109.947509765625,290.0,120.0,image02646.jpg,f
40009,142.0,26.0,187.0,33.0,163.0,69.0,158.0,86.0,image02744.jpg,f
40010,736.0,262.0,804.0,265.0,794.0,312.0,776.0,345.0,image02748.jpg,m
40012,193.0,226.0,215.0,226.0,210.0,239.0,207.0,249.0,image02867.jpg,f
40013,1447.0,1014.0,1598.0,1053.0,1546.0,1141.0,1503.0,1215.0,image02990.jpg,f
40014,560.0,238.0,595.0,242.0,600.0,262.0,588.0,293.0,image03006.jpg,m
40023,155.0,132.0,174.0,134.0,171.0,144.0,168.0,156.0,image03322.jpg,m
40024,339.0,140.0,361.0,141.0,346.9778747558594,148.64266967773438,346.0,159.0,image03322.jpg,f
40026,289.0,59.0,307.0,58.0,301.0,64.0,300.0,74.0,image03354.jpg,m
40028,403.9651184082031,186.07986450195312,413.0,185.0,403.53204345703125,192.55343627929688,403.0,200.0,image03354.jpg,f
40029,204.29696655273438,213.0033721923828,218.0,208.0,217.0,224.0,208.0,235.0,image03421.jpg,f
40030,310.0,50.0,326.0,53.0,318.0,62.0,315.0,71.0,image03421.jpg,m
40031,398.0,136.0,413.3070983886719,138.89764404296875,404.2519836425781,147.55905151367188,404.0,154.0,image03421.jpg,m
40034,382.7633972167969,157.15036010742188,404.2669677734375,154.59317016601562,402.4015808105469,167.00787353515625,399.4488220214844,179.88189697265625,image03456.jpg,f
40035,273.8470153808594,89.6962890625,290.753662109375,93.34083557128906,287.0,99.0,283.0,110.0,image03461.jpg,m
40037,111.0,93.0,128.0,92.0,122.0,102.0,121.0,109.0,image03624.jpg,f
40038,163.0596160888672,218.40269470214844,189.38133239746094,218.942626953125,180.36183166503906,233.73828125,177.0,248.0,image03644.jpg,f
40039,305.0,253.0,344.0,254.0,329.0,286.0,320.0,308.0,image03672.jpg,f
40040,237.0,220.0,276.0,203.0,277.0,243.0,275.0,267.0,image03729.jpg,f
40043,765.0,676.0,1378.0,578.0,1556.0,1263.0,1378.0,1621.0,image04004.jpg,f
40050,816.0,796.0,1278.0,635.0,1190.0,1054.0,1219.0,1316.0,image05277.jpg,f
40051,670.0,594.0,799.0,598.0,795.0,732.0,732.0,782.0,image05311.jpg,f
40053,176.0,189.0,230.0,206.0,219.0,250.0,198.0,277.0,image05426.jpg,f
40055,1509.0,1363.0,1737.0,1425.0,1788.0,1562.0,1696.0,1734.0,image05909.jpg,m
40058,289.0,244.0,331.0,249.0,333.0,299.0,314.0,332.0,image05982.jpg,f
40060,348.7064208984375,77.66029357910156,366.5354309082031,81.66666412353516,359.6737976074219,91.86351776123047,354.0,99.0,image06076.jpg,m
40061,340.0,65.0,355.0,61.0,356.0,76.0,352.0,85.0,image06255.jpg,m
40065,1742.0,651.0,1880.0,656.0,1692.0,860.0,1769.0,985.0,image06390.jpg,f
40066,835.0,876.0,997.0,913.0,986.0,966.0,939.0,1064.0,image06392.jpg,f
40067,380.0,56.0,407.0,60.0,401.0,71.0,396.0,89.0,image06395.jpg,f
40069,132.0,46.0,149.0,50.0,147.0,60.0,143.0,70.0,image06442.jpg,m
40073,246.0,228.0,278.0,226.0,289.0,268.0,265.0,305.0,image06516.jpg,f
40077,156.0,94.0,194.0,102.0,159.0,105.0,156.0,142.0,image06547.jpg,f
40078,167.0,115.0,202.0,107.0,200.0,134.0,197.0,155.0,image06561.jpg,f
40079,166.0,120.0,212.0,125.0,200.0,144.0,190.0,170.0,image06562.jpg,f
40080,172.0,124.0,225.0,119.0,222.0,152.0,218.0,182.0,image06565.jpg,f
40083,1666.0,1137.0,2257.0,1206.0,2088.0,1618.0,1942.0,1837.0,image06589.jpg,f
40086,256.0,75.0,343.0,132.0,288.0,194.0,251.0,224.0,image06611.jpg,f
40091,684.0,413.0,792.0,425.0,799.0,498.0,771.0,581.0,image06643.jpg,f
40093,1532.0,1310.0,1764.0,1206.0,1905.0,1553.0,1785.0,1822.0,image06656.jpg,f
40094,315.0,241.0,372.0,233.0,364.0,318.0,314.0,364.0,image06683.jpg,f
40100,121.0,92.0,176.0,106.0,130.0,142.0,128.0,163.0,image06806.jpg,f
40101,209.0,134.0,275.0,139.0,241.0,178.0,237.0,211.0,image06807.jpg,m
40102,300.0,128.0,346.0,129.0,329.0,160.0,325.0,183.0,image06813.jpg,m
40103,175.735977172852,35.6879196166992,191.77751159668,41.0951805114746,187.0,51.0,180.0,63.0,image06825.jpg,f
40104,358.2920837402344,33.27896499633789,381.0,34.0,367.0978698730469,43.80015182495117,367.0,58.0,image06825.jpg,f
40106,1165.0,861.0,1571.0,828.0,1609.0,1178.0,1577.0,1542.0,image06833.jpg,m
40109,216.0,98.0,250.0,103.0,243.0,122.0,237.0,147.0,image06872.jpg,m
40110,1162.0,963.0,1372.0,1034.0,1368.0,1131.0,1271.0,1304.0,image06885.jpg,f
40113,239.0,144.0,295.0,151.0,318.0,208.0,287.0,270.0,image06910.jpg,m
40114,123.0,70.0,160.0,77.0,164.0,98.0,155.0,123.0,image06924.jpg,f
40117,317.0,185.0,372.0,162.0,357.0,206.0,364.0,234.0,image06939.jpg,f
40118,438.0,315.0,520.0,355.0,494.0,399.0,466.0,449.0,image06943.jpg,f
40120,85.0,220.0,185.0,157.0,187.0,266.0,200.0,312.0,image06968.jpg,f
40121,167.0,193.0,230.0,168.0,224.0,230.0,219.0,255.0,image06984.jpg,m
40125,133.0,135.0,150.0,141.0,155.0,157.0,146.0,175.0,image07008.jpg,m
40126,253.75537109375,144.31330871582,287.0,127.0,257.0,171.0,283.0,199.0,image07008.jpg,m
40128,183.0,153.0,238.0,164.0,225.0,200.0,210.0,226.0,image07011.jpg,f
40130,198.0,231.0,224.0,228.0,236.0,253.0,225.0,279.0,image07036.jpg,f
40131,1282.0,767.0,1469.0,796.0,1527.0,1073.0,1350.0,1295.0,image07047.jpg,f
40132,103.0,216.0,164.0,175.0,215.0,291.0,169.0,359.0,image07051.jpg,m
40133,155.0,160.0,186.0,170.0,174.0,190.0,167.0,209.0,image07054.jpg,f
40134,176.0,148.0,267.0,157.0,258.0,226.0,234.0,272.0,image07055.jpg,f
40135,209.0,108.0,240.0,100.0,236.0,126.0,236.0,140.0,image07059.jpg,f
40136,186.0,190.0,241.0,153.0,235.0,214.0,253.0,233.0,image07069.jpg,f
40138,223.0,203.0,320.0,219.0,299.0,292.0,279.0,343.0,image07104.jpg,f
40139,166.0,148.0,210.0,156.0,200.0,190.0,185.0,211.0,image07106.jpg,f
40140,272.0,192.0,317.0,184.0,296.0,221.0,302.0,237.0,image07106.jpg,f
40141,386.0,111.0,429.0,106.0,403.0,136.0,408.0,156.0,image07106.jpg,f
40142,380.0,297.0,421.0,288.0,398.0,327.0,421.0,347.0,image07106.jpg,f
40144,153.0,165.0,186.0,174.0,174.0,196.0,162.0,213.0,image07111.jpg,f
40145,240.0,219.0,274.0,207.0,252.0,236.0,262.0,257.0,image07111.jpg,f
40146,205.0,77.0,247.0,81.0,231.0,109.0,224.0,130.0,image07118.jpg,f
40151,1198.0,587.0,1335.0,630.0,1332.0,752.0,1270.0,858.0,image07201.jpg,f
40152,68.0,225.0,129.0,102.0,152.0,212.0,204.0,235.0,image07227.jpg,f
40153,135.0,286.0,186.0,280.0,207.0,332.0,187.0,379.0,image07257.jpg,f
40154,158.0,100.0,215.0,111.0,228.0,147.0,213.0,188.0,image07275.jpg,f
40158,460.0,282.0,546.0,337.0,533.0,389.0,493.0,432.0,image07306.jpg,f
40160,109.0,132.0,190.0,83.0,169.0,143.0,197.0,189.0,image07341.jpg,f
40161,530.0,305.0,571.0,297.0,582.0,347.0,569.0,383.0,image07344.jpg,f
40167,796.0,245.0,857.0,266.0,832.0,317.0,809.0,345.0,image07464.jpg,m
40168,1226.0,1038.0,1792.0,1280.0,1543.0,1772.0,1324.0,1952.0,image07465.jpg,f
40171,647.0,566.0,742.0,569.0,773.0,671.0,728.0,754.0,image07489.jpg,m
40172,180.0,157.0,206.0,169.0,204.0,183.0,193.0,202.0,image07501.jpg,m
40174,172.0,151.0,245.0,183.0,206.0,237.0,182.0,263.0,image07511.jpg,f
40179,183.0,128.0,210.0,127.0,213.0,154.0,202.0,177.0,image07561.jpg,f
40182,212.0,203.0,283.0,199.0,268.0,257.0,254.0,293.0,image07595.jpg,f
40184,604.0,421.0,820.0,461.0,583.0,561.0,579.0,707.0,image07606.jpg,m
40185,230.0,81.0,301.0,95.0,306.0,162.0,280.0,201.0,image07608.jpg,f
40187,321.0,383.0,483.0,399.0,362.0,513.0,376.0,584.0,image07680.jpg,f
40190,176.0,161.0,204.0,160.0,208.0,181.0,203.0,200.0,image07733.jpg,f
40191,214.0,155.0,258.0,161.0,249.0,187.0,241.0,212.0,image07734.jpg,f
40192,163.0,128.0,194.0,133.0,193.0,159.0,177.0,179.0,image07738.jpg,f
40194,266.0,344.0,349.0,272.0,289.0,356.0,352.0,420.0,image07766.jpg,f
40197,309.0,175.0,354.0,181.0,390.0,230.0,368.0,300.0,image07808.jpg,f
40199,333.0,135.0,389.0,151.0,369.0,199.0,349.0,227.0,image07829.jpg,f
40202,103.0,57.0,154.0,52.0,131.0,96.0,135.0,119.0,image07866.jpg,m
40203,326.0,57.0,374.0,60.0,359.0,93.0,343.0,115.0,image07866.jpg,m
40204,103.0,199.0,157.0,201.0,124.0,241.0,124.0,263.0,image07866.jpg,m
40205,339.0,199.0,386.0,201.0,364.0,229.0,362.0,255.0,image07866.jpg,m
40211,2536.0,1000.0,2854.0,1051.0,2809.0,1270.0,2690.0,1468.0,image07927.jpg,f
40215,631.0,241.0,806.0,231.0,716.0,309.0,724.0,388.0,image07950.jpg,m
40216,232.0,122.0,333.0,144.0,307.0,218.0,283.0,263.0,image07955.jpg,f
40219,148.0,133.0,197.0,137.0,175.0,167.0,171.0,187.0,image07969.jpg,f
40223,245.0,240.0,304.0,262.0,278.0,298.0,259.0,323.0,image08018.jpg,f
40224,209.0,153.0,281.0,145.0,266.0,213.0,238.0,249.0,image08036.jpg,m
40225,569.0,297.0,713.0,283.0,708.0,396.0,692.0,464.0,image08058.jpg,f
40229,337.0,202.0,393.0,231.0,370.0,245.0,350.0,284.0,image08080.jpg,f
40230,1013.0,1070.0,1514.0,1185.0,1328.0,1412.0,1188.0,1713.0,image08086.jpg,m
40237,94.0,140.0,211.0,94.0,176.0,209.0,185.0,252.0,image08210.jpg,f
40238,274.0,162.0,316.0,150.0,279.0,233.0,314.0,261.0,image08230.jpg,m
40241,231.0,95.0,256.0,102.0,250.0,117.0,243.0,136.0,image08262.jpg,f
40242,1126.0,1348.0,1508.0,1351.0,1398.0,1602.0,1366.0,1871.0,image08306.jpg,f
40244,112.0,88.0,227.0,145.0,147.0,193.0,115.0,222.0,image08357.jpg,f
40246,1451.0,767.0,1718.0,760.0,1581.0,938.0,1581.0,1071.0,image08376.jpg,f
40247,231.0,166.0,274.0,163.0,221.0,210.0,234.0,250.0,image08386.jpg,f
40249,356.0,331.0,486.0,274.0,406.0,328.0,447.0,414.0,image08411.jpg,f
40250,138.0,156.0,297.0,130.0,230.0,242.0,243.0,328.0,image08422.jpg,m
40252,124.0,61.0,151.0,62.0,155.0,72.0,153.0,92.0,image08460.jpg,f
40253,93.0,324.0,132.0,325.0,125.0,345.0,120.0,365.0,image08460.jpg,f
40254,391.0,225.0,475.0,234.0,467.0,286.0,446.0,324.0,image08466.jpg,m
40256,80.0,144.0,125.0,160.0,94.0,188.0,87.0,199.0,image08485.jpg,f
40257,304.0,91.0,343.0,83.0,351.0,120.0,344.0,146.0,image08490.jpg,f
40261,109.0,144.0,166.0,133.0,174.0,173.0,172.0,203.0,image08511.jpg,f
40264,288.0,168.0,322.0,168.0,326.0,190.0,315.0,209.0,image08539.jpg,m
40267,296.0,334.0,411.0,332.0,425.0,406.0,413.0,487.0,image08560.jpg,f
40268,356.0,59.0,392.0,66.0,392.0,106.0,371.0,131.0,image08570.jpg,f
40270,247.0,137.0,301.0,148.0,284.0,178.0,265.0,205.0,image08621.jpg,f
40271,309.0,208.0,387.0,199.0,387.0,280.0,364.0,330.0,image08630.jpg,f
40273,350.0,171.0,399.0,195.0,384.0,235.0,355.0,259.0,image08633.jpg,f
40274,233.0,193.0,295.0,199.0,290.0,242.0,271.0,270.0,image08636.jpg,f
40275,167.0,191.0,220.0,187.0,208.0,271.0,175.0,303.0,image08645.jpg,m
40278,326.0,160.0,415.0,157.0,419.0,238.0,382.0,295.0,image08659.jpg,f
40281,228.0,196.0,292.0,199.0,272.0,215.0,270.0,255.0,image08678.jpg,f
40283,434.0,286.0,485.0,264.0,513.0,333.0,499.0,379.0,image08698.jpg,f
40284,480.0,325.0,540.0,329.0,509.0,372.0,505.0,394.0,image08699.jpg,f
40285,213.0,80.0,259.0,89.0,249.0,126.0,224.0,159.0,image08719.jpg,f
40286,264.0,106.0,326.0,117.0,324.0,125.0,315.0,167.0,image08727.jpg,f
40288,319.0,101.0,409.0,106.0,418.0,188.0,391.0,239.0,image08752.jpg,f
40291,728.0,518.0,898.0,487.0,935.0,633.0,897.0,753.0,image08779.jpg,f
40296,828.0,457.0,1003.0,464.0,1011.0,628.0,941.0,695.0,image08833.jpg,f
40303,676.0,361.0,733.0,366.0,743.0,462.0,693.0,534.0,image08921.jpg,m
40305,420.0,241.0,520.0,274.0,533.0,341.0,496.0,433.0,image08938.jpg,f
40308,625.0,525.0,819.0,544.0,773.0,681.0,726.0,774.0,image08960.jpg,f
40311,580.0,296.0,1052.0,357.0,753.0,671.0,736.0,905.0,image08965.jpg,f
40313,578.0,304.0,620.0,290.0,648.0,357.0,622.0,407.0,image08971.jpg,m
40315,738.0,237.0,909.0,166.0,868.0,319.0,879.0,398.0,image08986.jpg,f
40316,460.360504150391,364.772521972656,702.0,380.0,561.0,498.0,549.0,601.0,image08995.jpg,f
40322,333.0,106.0,419.0,116.0,452.0,243.0,386.0,305.0,image09002.jpg,f
40325,787.0,586.0,936.0,611.0,900.0,683.0,872.0,782.0,image09021.jpg,f
40326,350.0,182.0,441.0,198.0,449.0,289.0,400.0,328.0,image09022.jpg,f
40328,173.0,183.0,245.0,187.0,239.0,240.0,220.0,273.0,image09039.jpg,f
40332,411.0,204.0,440.0,211.0,439.0,244.0,421.0,260.0,image09093.jpg,f
40334,282.0,93.0,332.0,75.0,366.0,142.0,361.0,204.0,image09100.jpg,m
40337,246.0,229.0,279.0,226.0,289.0,267.0,271.0,300.0,image09124.jpg,f
40341,570.0,318.0,678.0,313.0,684.0,396.0,662.0,469.0,image09179.jpg,f
40345,183.0,134.0,258.0,125.0,279.0,193.0,261.0,247.0,image09208.jpg,m
40346,347.0,502.0,569.0,492.0,542.0,636.0,513.0,778.0,image09209.jpg,f
40348,1591.0,723.0,1991.0,778.0,2019.0,970.0,1934.0,1263.0,image09211.jpg,f
40350,93.0,156.0,178.0,120.0,173.0,186.0,180.0,219.0,image09221.jpg,m
40356,379.0,86.0,423.0,109.0,411.0,139.0,385.0,155.0,image09252.jpg,f
40357,173.0,183.0,245.0,188.0,238.0,238.0,219.0,272.0,image09254.jpg,f
40359,206.0,202.0,301.0,198.0,331.0,294.0,297.0,364.0,image09266.jpg,f
40363,266.0,222.0,340.0,208.0,341.0,284.0,325.0,335.0,image09280.jpg,f
40364,811.0,722.0,1281.0,725.0,1078.0,1041.0,1031.0,1210.0,image09289.jpg,f
40370,119.0,124.0,179.0,127.0,166.0,188.0,150.0,208.0,image09328.jpg,f
40371,255.0,175.0,312.0,208.0,236.0,237.0,245.0,256.0,image09328.jpg,f
40372,238.0,137.0,260.0,142.0,265.0,163.0,256.0,184.0,image09330.jpg,f
40374,311.0,175.0,354.0,179.0,390.0,226.0,381.0,279.0,image09337.jpg,f
40376,259.0,164.0,323.0,162.0,336.0,246.0,299.0,296.0,image09355.jpg,f
40377,211.0,66.0,285.0,63.0,307.0,151.0,267.0,218.0,image09357.jpg,m
40379,1184.0,912.0,1455.0,881.0,1494.0,1012.0,1483.0,1202.0,image09378.jpg,f
40387,184.0,140.0,220.0,142.0,208.0,167.0,200.0,186.0,image09415.jpg,f
40392,169.0,116.0,196.0,113.0,199.0,131.0,190.0,149.0,image09430.jpg,f
40394,245.0,27.0,283.0,21.0,270.0,43.0,275.0,68.0,image09452.jpg,m
40395,561.0,342.0,767.0,344.0,783.0,505.0,742.0,650.0,image09464.jpg,f
40396,988.0,921.0,1304.0,1091.0,1086.0,1263.0,964.0,1398.0,image09482.jpg,f
40397,1994.0,960.0,2262.0,934.0,2103.0,1064.0,2124.0,1236.0,image09487.jpg,m
40402,584.0,344.0,724.0,422.0,651.0,536.0,552.0,613.0,image09508.jpg,f
40403,244.0,118.0,291.0,125.0,280.0,163.0,269.0,183.0,image09542.jpg,m
40404,110.0,200.0,187.0,209.0,151.0,243.0,145.0,288.0,image09555.jpg,m
40406,247.0,137.0,302.0,148.0,284.0,178.0,266.0,204.0,image09567.jpg,f
40407,309.0,207.0,388.0,197.0,388.0,281.0,365.0,330.0,image09572.jpg,f
40409,233.0,190.0,296.0,197.0,289.0,242.0,271.0,270.0,image09576.jpg,f
40410,297.0,544.0,431.0,439.0,350.0,607.0,445.0,682.0,image09587.jpg,f
40411,1928.0,818.0,2303.0,854.0,2173.0,1125.0,2100.0,1295.0,image09595.jpg,f
40413,264.0,107.0,326.0,117.0,323.0,123.0,316.0,166.0,image09655.jpg,f
40416,171.0,139.0,243.0,135.0,228.0,179.0,223.0,212.0,image09672.jpg,m
40418,171.0,184.0,234.0,169.0,234.0,216.0,230.0,248.0,image09701.jpg,m
40420,249.0,239.0,288.0,228.0,318.0,262.0,314.0,302.0,image09740.jpg,f
40424,250.0,152.0,295.0,142.0,294.0,181.0,286.0,205.0,image09760.jpg,m
40425,205.0,151.0,265.0,142.0,295.0,182.0,283.0,229.0,image09761.jpg,f
40426,398.0,331.0,510.0,342.0,490.0,430.0,460.0,476.0,image09763.jpg,f
40427,1123.0,602.0,1478.0,716.0,1241.0,1010.0,1150.0,1111.0,image09765.jpg,f
40428,200.0,178.0,276.0,184.0,233.0,249.0,235.0,272.0,image09787.jpg,f
40429,546.0,655.0,885.0,701.0,698.0,775.0,653.0,966.0,image09794.jpg,m
40431,191.0,132.0,240.0,123.0,222.0,161.0,227.0,184.0,image09828.jpg,m
40433,162.0,117.0,216.0,109.0,209.0,148.0,207.0,178.0,image09845.jpg,m
40436,423.0,194.0,508.0,175.0,525.0,294.0,461.0,370.0,image09883.jpg,f
40437,284.0,476.0,381.0,477.0,376.0,562.0,347.0,621.0,image09896.jpg,m
40438,305.0,173.0,356.0,186.0,343.0,232.0,312.0,263.0,image09899.jpg,f
40440,171.0,210.0,233.0,218.0,219.0,253.0,208.0,285.0,image09904.jpg,m
40441,479.0,251.0,571.0,265.0,553.0,309.0,532.0,374.0,image09916.jpg,m
40442,86.0,115.0,124.0,105.0,103.0,138.0,111.0,161.0,image09920.jpg,f
40443,393.0,114.0,423.0,115.0,416.0,135.0,412.0,153.0,image09920.jpg,m
40444,173.0,183.0,246.0,188.0,237.0,241.0,220.0,272.0,image09928.jpg,f
40445,155.0,115.0,181.0,120.0,175.0,142.0,168.0,155.0,image09933.jpg,f
40446,268.0,126.0,308.0,124.0,312.0,157.0,302.0,184.0,image09962.jpg,m
40448,203.0,157.0,249.0,162.0,230.0,189.0,224.0,215.0,image09968.jpg,f
40449,410.0,203.0,439.0,211.0,439.0,243.0,422.0,262.0,image09991.jpg,f
40451,182.0,107.0,305.0,196.0,134.0,217.0,120.0,290.0,image10041.jpg,f
40452,93.0,155.0,179.0,121.0,173.0,187.0,180.0,219.0,image10054.jpg,m
40454,205.0,199.0,284.0,181.0,264.0,248.0,270.0,278.0,image10072.jpg,m
40455,913.0,442.0,1204.0,429.0,1117.0,597.0,1102.0,752.0,image10080.jpg,f
40458,380.0,85.0,422.0,108.0,409.0,138.0,385.0,154.0,image10092.jpg,f
40459,174.0,183.0,245.0,187.0,237.0,239.0,220.0,273.0,image10093.jpg,f
40464,62.0,177.0,116.0,153.0,71.0,227.0,109.0,253.0,image10122.jpg,f
40466,266.0,207.0,298.0,222.0,319.0,264.0,310.0,304.0,image10152.jpg,f
40471,533.0,132.0,626.0,161.0,606.0,231.0,569.0,277.0,image10321.jpg,f
40474,280.0,483.0,500.0,391.0,355.0,495.0,422.0,643.0,image10362.jpg,f
40476,558.0,342.0,767.0,344.0,773.0,504.0,740.0,640.0,image10409.jpg,f
40477,282.0,140.0,363.0,165.0,330.0,237.0,304.0,267.0,image10433.jpg,f
40478,147.0,155.0,168.0,156.0,170.0,173.0,166.0,191.0,image10463.jpg,m
40479,242.0,126.0,283.0,137.0,270.0,168.0,254.0,180.0,image10466.jpg,f
40484,224.0,97.0,277.0,103.0,246.0,146.0,244.0,169.0,image10589.jpg,f
40487,1142.0,636.0,1350.0,683.0,1482.0,949.0,1377.0,1143.0,image10656.jpg,m
40488,518.0,67.0,587.0,68.0,565.0,126.0,544.0,157.0,image10682.jpg,m
40489,152.0,177.0,222.0,182.0,209.0,233.0,193.0,270.0,image10716.jpg,f
40490,395.0,181.0,457.0,203.0,435.0,226.0,411.0,270.0,image10756.jpg,f
40492,89.0,150.0,187.0,199.0,111.0,256.0,86.0,281.0,image10811.jpg,f
40493,341.0,113.0,374.0,130.0,379.0,151.0,366.0,184.0,image10854.jpg,m
40494,299.0,173.0,343.0,188.0,332.0,221.0,316.0,241.0,image10869.jpg,f
40495,245.0,157.0,301.0,163.0,297.0,208.0,284.0,243.0,image10883.jpg,m
40496,327.0,159.0,415.0,158.0,419.0,234.0,384.0,296.0,image10888.jpg,f
40502,263.0,890.0,1083.0,705.0,895.0,1478.0,884.0,1600.0,image11097.jpg,f
40503,252.0,44.0,323.0,40.0,316.0,107.0,300.0,155.0,image11144.jpg,f
40505,218.0,124.0,268.0,124.0,263.0,150.0,261.0,188.0,image11163.jpg,m
40506,205.0,469.0,488.0,332.0,460.0,658.0,509.0,734.0,image11203.jpg,m
40508,542.0,311.0,788.0,286.0,798.0,447.0,778.0,582.0,image11345.jpg,f
40509,371.0,167.0,416.0,177.0,429.0,204.0,410.0,254.0,image11372.jpg,f
40510,221.0,236.0,311.0,248.0,266.0,294.0,254.0,334.0,image11376.jpg,m
40511,722.0,240.0,806.0,247.0,773.0,289.0,768.0,327.0,image11376.jpg,f
40513,150.923141479492,94.2016906738281,183.593078613281,94.6025466918945,165.554458618164,123.865203857422,165.153610229492,132.483657836914,image11454.jpg,m
40514,175.0,94.0,204.0,87.0,176.0,108.0,180.0,126.0,image11483.jpg,f
40515,225.0,271.0,273.0,293.0,256.0,318.0,233.0,348.0,image11605.jpg,f
40516,913.0,502.0,1164.0,478.0,1135.0,695.0,1047.0,839.0,image11675.jpg,m
40518,305.0,173.0,355.0,185.0,342.0,232.0,314.0,263.0,image11718.jpg,f
40519,197.0,113.0,233.0,118.0,234.0,156.0,216.0,185.0,image11720.jpg,f
40520,326.0,52.0,398.0,47.0,394.0,91.0,395.0,141.0,image11727.jpg,f
40521,382.0,362.0,584.0,394.0,572.0,510.0,534.0,631.0,image11728.jpg,m
40522,498.0,397.0,614.0,402.0,653.0,497.0,602.0,603.0,image11857.jpg,f
40524,379.0,129.0,464.0,147.0,515.0,231.0,459.0,342.0,image11860.jpg,f
40525,106.0,129.0,149.0,130.0,126.0,156.0,126.0,182.0,image11882.jpg,m
40527,301.0,169.0,331.0,178.0,324.0,204.0,310.0,220.0,image11886.jpg,m
40528,245.0,141.0,307.0,171.0,288.0,207.0,261.0,240.0,image11956.jpg,f
40529,204.0,312.0,279.0,313.0,274.0,362.0,256.0,402.0,image11976.jpg,m
40535,99.0,177.0,138.0,167.0,133.0,195.0,135.0,219.0,image12157.jpg,m
40536,765.0,155.0,832.0,178.0,811.0,213.0,795.0,258.0,image12165.jpg,f
40537,379.0,86.0,424.0,109.0,410.0,139.0,385.0,154.0,image12176.jpg,f
40538,105.0,58.0,140.0,64.0,138.0,69.0,133.0,92.0,image12177.jpg,f
40540,505.0,343.0,735.0,463.0,759.0,585.0,627.0,762.0,image12209.jpg,m
40542,882.0,687.0,1366.0,878.0,1021.0,963.0,915.0,1229.0,image12225.jpg,m
40546,1316.0,424.0,1570.0,281.0,1502.0,581.0,1582.0,664.0,image12291.jpg,f
40547,158.0,146.0,219.0,118.0,234.0,141.0,244.0,183.0,image12338.jpg,f
40548,252.0,188.0,307.0,188.0,309.0,224.0,305.0,257.0,image12340.jpg,f
40549,238.092498779297,203.947448730469,268.730773925781,199.794677734375,262.547729492188,221.573684692383,260.056091308594,236.246826171875,image12409.jpg,f
40550,256.0,163.0,321.0,163.0,338.0,244.0,299.0,294.0,image12488.jpg,f
40551,221.0,324.0,285.0,338.0,276.0,382.0,256.0,420.0,image12515.jpg,m
40552,621.0,678.0,772.0,658.0,803.0,833.0,725.0,973.0,image10657.jpg,m
40556,322.0,310.0,370.0,328.0,358.0,361.0,338.0,387.0,image10807.jpg,f
40558,1432.0,734.0,1714.0,784.0,1702.0,1045.0,1568.0,1223.0,image10925.jpg,f
40559,251.0,34.0,283.0,76.0,299.0,123.0,273.0,175.0,image11620.jpg,f
